name,hr2,hr4,hr6,hr8,hr12,hr18,Day1,Day2,Day4,Day7,sym
A_51_P201971,-0.08246313,0.047401787,0.222481316,-0.077305958,0.079009416,0.225067155,0.187038267,0.117951805,-0.036906258,0.704636862,000000000+
A_52_P646755,-0.030435812,0.190334918,-0.088358542,-0.07544942,0.02356434,-0.306330142,-0.181912292,0.094801987,0.012930023,0.7142378,000000000+
A_30_P01031939,0.04847702,0.087492408,0.122698047,-0.035949166,0.066315829,0.058163855,-0.186406122,-0.033188618,-0.001768901,0.517096756,000000000+
A_55_P2142758,0.260756145,-0.001824641,-0.061029585,-0.09468106,-0.010161472,0.151787495,-0.288751154,-0.03371771,0.021760956,0.527997723,000000000+
A_51_P429252,-0.197891106,-0.028438176,-0.153139211,-0.473131707,-0.133738818,0.084109945,0.091370308,-0.06145904,-0.064746253,3.576591311,000000000+
A_66_P121459,-0.075357862,0.260577076,0.095440101,-0.131751093,0.380892059,-0.107492478,0.181235203,0.137269222,-0.129326438,0.579345815,000000000+
A_55_P1995623,0.267357194,0.076968486,-0.354048477,-0.142094863,0.076813334,0.350459842,-0.100014941,-0.09192432,0.312902665,1.096888339,000000000+
A_55_P2017636,0.381406455,0.086187889,0.177647795,0.125960984,-0.4995067,-0.437893085,-0.107409852,0.316942019,0.056672198,0.762341108,000000000+
A_51_P336721,0.183238741,-0.167586606,-0.213798706,-0.211904411,0.018994708,-0.020028253,-0.092332703,-0.056175706,-0.13006462,1.075166185,000000000+
A_52_P937,0.127956164,-0.177292456,-0.337653558,-0.123461468,0.180442778,0.180001856,-0.098022392,-0.038901953,0.330526057,0.650448278,000000000+
A_55_P1975535,0.024350269,0.014447049,0.011848872,-0.119986245,-0.178625202,-0.131341391,0.036692594,0.019742214,-0.098172582,0.663738506,000000000+
A_51_P280492,0.056969811,-0.080370287,-0.116327106,-0.184538552,0.092919013,0.189443315,-0.057757881,0.087542895,0.165752247,0.552894288,000000000+
A_30_P01021136,-0.280383982,-0.013798563,0.275589383,-0.181185636,-0.237855806,0.282551287,0.006608539,0.034127005,-0.209766849,1.197616893,000000000+
A_51_P351238,0.171755372,-0.227877917,-0.240678883,-0.10215907,-0.102132402,-0.290332841,-0.120059159,0.127098841,-0.00555594,0.599802834,000000000+
A_51_P298066,0.382392561,0.004219996,-0.218620977,-0.234380371,0.13093475,0.06495055,-0.047715785,-0.010632744,0.109769584,3.261333169,000000000+
A_55_P2182358,0.249325829,-0.166005764,0.059271485,0.258537705,0.008018407,0.220709008,0.177125788,-0.165781795,0.178743555,0.594838514,000000000+
A_52_P330540,-0.066534106,-0.021360337,-0.158141674,0.008409507,-0.284310238,-0.189890666,0.017774456,0.091765664,-0.020417446,0.653792311,000000000+
A_51_P233947,0.20392677,-0.090911979,-0.03521601,-0.167272953,-0.177881135,-0.058825287,-0.051717635,-0.018298971,0.00832921,0.62549815,000000000+
A_55_P2005838,-0.157276975,0.049127382,0.124320161,0.197791714,0.130860726,0.020411822,0.171705465,0.013638155,0.090014457,0.63201956,000000000+
A_52_P559919,-0.203213974,-0.079952236,-0.34404055,-0.200964026,-0.018955043,0.044821939,0.246466007,0.119876389,-0.062878909,1.679080635,000000000+
A_55_P2179069,0.100256676,-0.259061727,0.122000668,0.103990034,-0.06894966,-0.080298854,-0.147761624,-0.18317781,-0.024821785,0.564218017,000000000+
A_52_P151853,0.072713685,-0.093416229,-0.080571732,0.239600715,-0.076886906,0.189107811,-0.317059998,-0.132200011,0.250696124,0.823731316,000000000+
A_55_P2053491,0.456601073,-0.199057175,-0.249605433,-0.246500471,-0.229515736,0.035265416,-0.358866001,0.034779587,0.061317568,1.310221107,000000000+
A_55_P2027022,-0.122645027,0.048892195,0.062851298,-0.203070511,0.18931903,0.399859682,-0.203975169,0.223603176,0.20749702,0.753917475,000000000+
A_51_P432520,0.263625972,0.026949511,-0.170570258,-0.168983973,0.043347767,0.367587637,-0.080189811,-0.174954768,-0.10582397,0.513795405,000000000+
A_51_P320614,0.18093187,-0.229145519,-0.168887529,-0.225578661,-0.046259371,-0.041717329,-0.251877812,0.006246701,-0.029750473,0.763466687,000000000+
A_30_P01023845,0.077138588,-0.014428984,-0.14578467,0.107505719,0.109159935,0.366463416,-0.173722191,0.032207552,0.1676258,0.540513842,000000000+
A_52_P679860,-0.492647607,0.088855461,-0.23311295,-0.124545547,-0.130399806,-0.350654903,-0.135700532,0.108212819,-0.093794154,2.238380486,000000000+
A_55_P2048176,0.078697031,-0.102265747,0.063254497,0.053944182,-0.349689595,-0.469288233,0.061345182,0.236778522,-0.094434922,0.822571248,000000000+
A_55_P2017160,0.110326554,-0.002521205,-0.416954913,-0.121711138,-0.204708453,-0.123544501,0.164339138,0.102306841,0.077906966,0.901519188,000000000+
A_51_P196526,0.226362457,0.050240308,-0.348589496,0.013739265,-0.230829384,0.018548455,-0.393778069,0.09921139,0.186541101,1.159367781,000000000+
A_55_P2070869,-0.048067869,0.200508367,0.06931657,-0.06447619,0.009036641,0.207539064,0.181513012,0.174890555,-0.085680392,0.7142291,000000000+
A_55_P2011380,-0.154455708,0.203093884,-0.147300198,-0.087436064,0.246288365,0.19494601,-0.101464954,0.20186895,0.069479521,0.543454934,000000000+
A_55_P2016852,0.140991564,0.041165926,0.019947797,0.461990063,-0.010766808,-0.123863548,-0.193525597,0.115478086,0.274164475,0.566134123,000000000+
A_55_P1976743,0.038346836,-0.16758019,-0.317988116,0.199951131,-0.019889022,0.107627635,-0.111122995,-0.18004936,0.108504445,0.935628509,000000000+
A_51_P248666,0.058339208,0.18915257,-0.350726886,0.123407093,-0.044887832,0.327792718,-0.460467737,0.031986227,0.049688307,2.137731319,000000000+
A_55_P2069515,0.387271693,0.071337018,-0.013381983,-0.066689033,-0.350812319,0.133186701,0.116890697,-0.203177549,0.351675418,0.865423287,000000000+
A_52_P467389,-0.217928077,0.091593643,0.001124473,0.251856314,0.294566938,0.071768376,-0.384172479,0.05785978,-0.093057454,1.144224735,000000000+
A_51_P131800,0.372201103,-0.339297667,-0.272076232,0.118211279,-0.156245757,-0.049796472,-0.402534495,-0.007460269,0.185897721,1.076057615,000000000+
A_55_P1974467,0.07752289,-0.044498224,-0.150074593,-0.270249641,-0.201270443,-0.15424626,-0.021083405,-0.071434706,0.110411891,0.815804265,000000000+
A_55_P2049757,0.477647209,-0.141714529,-0.242459716,0.03316438,-0.170562383,-0.09665933,-0.143298088,0.060829915,-0.061691223,0.76682221,000000000+
A_30_P01019902,-0.080262584,0.131320507,0.11413439,-0.139094818,-0.391142991,0.13301906,0.11037758,-0.233475949,-0.116735916,0.614922408,000000000+
A_55_P2149921,0.188493244,-0.366953913,-0.352604488,0.186625524,0.013657429,-0.112302235,0.007184267,0.030325837,0.06529653,1.19854478,000000000+
A_66_P125831,0.334166119,-0.018779831,-0.273942563,0.06563759,-0.295424142,0.159796866,-0.161149942,0.054251307,0.252715841,0.540119143,000000000+
A_51_P361426,0.367303463,-0.070629139,-0.141815989,-0.26241953,-0.217416541,-0.055259834,-0.344732054,0.075155191,-0.412741592,0.541237907,000000000+
A_51_P261164,0.272243896,-0.399278181,-0.424925056,0.099245445,-0.431022325,-0.115811544,-0.080819334,0.155463934,-0.003148388,0.911375255,000000000+
A_55_P1988033,-0.147877438,0.178217952,0.227411746,-0.152248666,0.008687926,-0.372467936,0.295156236,-0.017567251,-0.125229117,0.588174932,000000000+
A_51_P338317,0.153835636,0.138774981,-0.057393018,-0.368672872,0.08535152,-0.362344366,0.379490192,0.003556329,-0.337568711,0.825215166,000000000+
A_51_P349878,0.286788956,-0.291890576,-0.143556171,-0.10995208,-0.101275111,-0.158122588,0.086847559,0.059587401,0.023761275,0.72878048,000000000+
A_51_P367310,-0.142307259,-0.174098742,-0.145050822,0.103715552,-0.054841989,0.056585124,0.060535223,-0.001435362,-0.07296282,0.984930081,000000000+
A_55_P2047559,-0.120803359,0.064713127,-0.110825392,0.08551603,-0.052851924,0.051914713,-0.095000222,-0.129558903,0.183343083,0.687573337,000000000+
A_55_P2177614,0.288327429,-0.095884264,-0.16905961,-0.028088174,-0.192284411,-0.217348957,0.130214278,0.146597546,-0.136079986,0.746456449,000000000+
A_55_P2137706,0.32878417,-0.148925189,-0.279482091,-0.231168124,-0.245030807,0.018617264,-0.076023426,0.057973951,-0.224784964,1.435065999,000000000+
A_51_P108108,0.218723767,-0.27881561,-0.174477204,0.311187407,0.366915484,0.133412997,-0.200731344,0.017181134,-0.043841267,0.776770224,000000000+
A_55_P2033255,0.060711479,0.028704852,-0.165893578,0.212013535,0.155628546,-0.31534809,-0.110934093,0.122027543,0.247998045,0.831010924,000000000+
A_55_P2093689,0.348823426,-0.136124632,-0.145243246,-0.109342569,-0.220607806,0.253191518,-0.06559195,-0.103404989,0.155150497,0.991232745,000000000+
A_55_P2095727,0.148749943,-0.02355493,-0.314736728,-0.211030259,-0.092275465,-0.006008994,-0.046299866,-0.094896246,-0.065939968,0.568284203,000000000+
A_52_P596008,0.203364266,0.274046497,-0.11355615,0.053457731,-0.222998986,-0.042469242,-0.450542987,0.265194202,0.309740847,0.690200894,000000000+
A_55_P2174288,0.095562101,0.183574401,0.285097799,-0.232920902,-0.289353015,-0.199687257,-0.043059092,-0.397166632,0.16297087,0.620004694,000000000+
A_51_P240019,0.231889603,-0.142628811,-0.232580753,0.059352824,0.151003988,0.099487171,0.024518775,0.044551175,0.161521102,1.65448228,000000000+
A_52_P260629,-0.089277986,-0.044236632,-0.20548274,-0.038411878,-0.228530873,-0.370757751,-0.364234531,-0.088960956,0.072594085,0.58462788,000000000+
A_51_P268343,0.435719708,-0.325106284,-0.452301762,-0.088642736,-0.328589906,-0.089318792,0.012178989,-0.132692861,0.275991696,0.541982709,000000000+
A_55_P1970389,-0.095494468,-0.217748777,-0.383332881,0.065092218,-0.040260415,-0.061916623,-0.339933181,0.020704972,0.436535052,0.694487601,000000000+
A_52_P145767,-0.144536856,0.041325372,-0.112178949,-0.472773975,-0.484164077,-0.173108518,-0.250103475,-0.078778507,0.24258866,1.084227029,000000000+
A_30_P01018926,-0.039669841,-0.325159456,-0.308492144,-0.2220195,0.059655156,0.219602236,-0.166042293,0.264835999,0.41494685,1.892329419,000000000+
A_66_P115453,0.269112961,-0.168099238,-0.059301999,-0.097376831,-0.095257967,-0.080013783,0.232427195,0.103048958,-0.099273223,0.698558459,000000000+
A_55_P1983769,-0.253477555,0.110996753,0.089115197,-0.071518866,-0.183364145,0.091477602,0.090596815,-0.100933496,-0.040636181,1.697160787,000000000+
A_30_P01019293,-0.041249007,0.020991532,0.055780372,0.116114767,-0.010640193,0.291253206,-0.046219726,-0.179245512,-0.080725038,0.631618507,000000000+
A_30_P01030947,0.133208684,0.137508041,0.072560055,0.091191933,-0.06244357,0.079424574,-0.026279119,0.132441,0.044426812,0.680315517,000000000+
A_51_P373461,0.064245402,-0.024664545,-0.179896806,-0.338772545,-0.29323651,0.067753066,0.237552379,-0.101121223,-0.053115785,0.935795368,000000000+
A_55_P2020378,0.061019996,0.065306477,0.181297457,-0.008737152,-0.283739322,-0.043751493,-0.385425542,0.080278379,0.247953999,0.65459263,000000000+
A_55_P2038484,0.154187086,-0.040425559,-0.248956132,-0.213650522,-0.071090886,0.053784472,-0.123937704,-0.15676758,-0.127494136,0.606489392,000000000+
A_55_P2074796,-0.314834142,0.167290844,0.191862664,-0.221008746,0.263367921,0.146093626,0.176045531,-0.285656312,-0.097670757,0.626145079,000000000+
A_52_P577384,-0.38409437,-0.060588406,-0.201582296,0.108004725,0.146179165,0.113012361,-0.242017561,0.016887923,0.355570659,4.388048366,000000000+
A_55_P1998107,0.339937527,-0.243740999,-0.266941609,-0.296432796,-0.021002938,-0.100841982,0.065791039,-0.060097469,-0.039039031,0.71733788,000000000+
A_51_P237834,-0.0021409,-0.150813081,-0.013906471,0.144950234,0.13176222,0.355651744,-0.480427458,-0.033748268,0.259982556,0.627559079,000000000+
A_55_P2074473,0.030594526,-0.167850124,-0.091926809,-0.153505958,0.035912006,0.217435681,0.050301106,-0.02348149,-0.031710005,0.551570129,000000000+
A_55_P2109752,0.128601958,-0.166337031,-0.104529958,0.002260532,-0.10299618,-0.073351718,-0.123992966,-0.064624328,-0.068396499,0.90416776,000000000+
A_55_P2010014,0.049532238,-0.070105795,-0.207684043,0.074868974,0.181301259,0.278982412,-0.081231235,-0.030095031,0.109112659,0.707003377,000000000+
A_52_P613241,0.224132844,0.127425684,-0.023668504,0.218958691,-0.12058878,-0.376343974,-0.197422212,0.115423556,0.135633396,0.856926848,000000000+
A_52_P652212,0.127599743,-0.028413892,-0.072111833,-0.107684445,-0.110089174,-0.318710665,0.277848603,0.156553115,0.113943372,0.58777781,000000000+
A_55_P2037121,-0.401090194,-0.01139721,-0.053978887,0.351066275,0.077514235,-0.056184212,-0.173622724,0.205766694,0.06950322,0.644260461,000000000+
A_55_P2145034,-0.276816756,0.455673508,0.188530962,0.066156222,0.127025596,0.269400082,-0.457609926,-0.148832989,0.233353883,0.526752822,000000000+
A_55_P2154719,0.306181065,-0.234102717,-0.183291405,0.112257815,-0.244348954,-0.009650065,-0.081659851,-0.287635352,0.00314511,0.845091549,000000000+
A_55_P2294184,-0.106660488,-0.017928729,0.092290363,-0.147884836,-0.134586746,0.158130859,-0.412072564,-0.157917286,0.091136529,0.529138646,000000000+
A_55_P2142296,0.318550415,-0.013043939,-0.24049724,-0.233969262,0.06313548,0.119739441,0.067484073,-0.124398545,-0.04298535,0.972286763,000000000+
A_55_P2111419,0.259896946,-0.117285553,-0.188042482,-0.196718526,0.142894421,0.087053922,-0.04990405,0.047351991,0.084952027,0.505677388,000000000+
A_55_P1997151,-0.052329605,0.128477366,-0.270301197,0.117165868,-0.178124055,0.197255127,-0.027317202,0.112454006,0.013664653,0.922808327,000000000+
A_55_P2085186,0.30295839,-0.28825086,-0.265145094,-0.115477689,0.017504396,-0.306338166,0.327477533,0.02977764,-0.335748255,0.572560117,000000000+
A_51_P407606,-0.228103519,0.012038528,-0.022507421,0.255615913,0.091689708,-0.207964888,0.065969816,-0.187984702,0.160369241,0.721974436,000000000+
A_55_P2077956,-0.058140076,-0.083783925,-0.187767585,-0.067414046,-0.379771935,-0.261495161,0.145341209,-0.156492562,0.039617644,0.579110969,000000000+
A_66_P105046,0.018319053,-0.085921196,-0.202735084,-0.048109186,-0.139907707,-0.219609828,-0.463782292,0.023136319,0.155593407,1.435350081,000000000+
A_52_P418934,0.304379436,-0.24079925,-0.090924201,-0.089938552,-0.081176446,-0.054495978,-0.100687831,0.102135809,0.06333745,0.710227187,000000000+
A_55_P2061465,0.434627697,-0.20658543,-0.065284326,-0.082836778,-0.146474456,0.074790209,0.059081907,-0.029371067,0.087131071,0.562026206,000000000+
A_55_P2065369,-0.083491798,0.287162441,0.108296426,-0.117956819,-0.249783988,-0.443269224,-0.291900379,-0.16090328,0.288680102,0.732236241,000000000+
A_55_P2044197,0.077320484,-0.010033235,-0.161216518,0.161780176,0.183344907,0.13774565,-0.005873005,0.059155834,0.185067207,0.521507087,000000000+
A_51_P180032,0.329082981,-0.195666723,-0.355878141,-0.103762517,-0.172915483,-0.323422191,-0.009188474,-0.052450838,0.072377824,0.978026824,000000000+
A_55_P2096599,0.083277204,-0.157723808,-0.239220182,0.171712502,-0.44421763,-0.285563853,-0.369168234,0.231016945,-0.009709462,0.546614275,000000000+
A_51_P303749,-0.391033123,0.215054586,0.030570048,0.005542784,0.108229573,0.231262112,0.031946722,-0.114679846,0.14672515,1.561590411,000000000+
A_30_P01024904,0.473237232,-0.101171544,-0.08519094,-0.202306968,-0.14336294,-0.204265171,-0.057959423,0.136028288,0.20222482,0.856500284,000000000+
A_51_P204402,-0.357764763,0.266222598,-0.042737824,0.325804033,0.133078024,-0.036968974,0.262024035,-0.11284873,0.118421683,1.718401664,000000000+
A_55_P2090557,-0.132366745,0.309089415,0.125756255,0.123811093,0.10541212,0.215015887,0.413518174,-0.03727846,-0.13103086,0.680820995,000000000+
A_55_P2058962,-0.246302445,0.052351578,0.176308284,0.016894339,0.135610566,0.051356257,0.488704748,0.283503095,0.157180139,0.78135844,000000000+
A_51_P246166,-0.012394179,-0.172167097,0.08862591,0.032378536,0.218250894,0.063297448,0.074914391,0.170472971,0.042572562,1.014266631,000000000+
A_30_P01025009,-0.276199838,0.293593637,-0.07221229,0.126441221,0.17793825,-0.327785983,0.170496824,-0.01126359,-0.113319959,1.292362703,000000000+
A_55_P2015113,0.308641663,-0.038225454,-0.192326522,-0.188447366,-0.101228307,-0.126827027,-0.222342381,-0.039304165,0.274746397,0.61833214,000000000+
A_55_P2032238,0.384208809,-0.271303389,-0.196339559,-0.094443858,-0.010417943,-0.046020498,0.002329027,0.008520992,-0.056456917,0.732783083,000000000+
A_55_P2082180,-0.10900676,0.020285014,0.143652876,0.088981053,0.138288869,-0.118825118,-0.056921961,0.172687962,-0.037798113,1.068130138,000000000+
A_55_P2099961,-0.195851629,0.213626223,0.110901627,0.220751796,0.291216425,-0.118158724,0.128033989,0.13185234,0.105750444,1.292252121,000000000+
A_51_P282227,0.045158703,-0.034926849,-0.114966611,0.132914098,0.031436041,-0.123261328,-0.099664555,0.111372414,0.079223624,0.867699757,000000000+
A_55_P2289040,0.355815912,-0.232804507,-0.029780326,0.023410257,-0.018570816,0.0462412,0.15067405,-0.056138836,0.316718138,1.361636495,000000000+
A_51_P225771,0.259283893,-0.02546115,-0.156282018,-0.041572037,0.011364832,-0.323642579,0.270222551,0.169479042,-0.102081022,0.539570915,000000000+
A_55_P2067308,0.251418467,-0.185001707,-0.152686452,-0.115327065,-0.081934704,0.18223285,-0.076360931,-0.117282079,0.01572189,0.603665179,000000000+
A_55_P2093483,0.472841385,-0.093415809,-0.261153233,0.015739045,-0.158035464,-0.21572173,0.072224516,0.092756302,0.008459563,0.811979324,000000000+
A_55_P1963772,0.384163453,-0.227606734,-0.125932577,-0.313901061,-0.120048005,-0.144959637,-0.042857249,-0.152513964,0.090163369,0.760012193,000000000+
A_51_P461031,0.185109587,-0.121052953,-0.180999898,-0.041782975,-0.083818455,0.264628681,-0.24425702,-0.022840544,0.12561733,0.529018156,000000000+
A_52_P359621,-0.264924018,0.130209432,-0.03249524,0.29453774,0.082868872,0.374139724,0.076562107,-0.120468926,0.198345256,0.506096642,000000000+
A_30_P01020631,-0.158160208,0.186633846,-0.025339699,-0.099305572,-0.000496487,0.217360433,-0.031913604,-0.037432184,0.197909359,0.763393683,000000000+
A_52_P355084,0.249398219,-0.045622426,-0.33196935,0.047339409,0.45940785,-0.00419669,-0.070596198,0.272664659,0.045914148,0.656715145,000000000+
A_55_P2076792,0.088320115,0.070584166,-0.072370822,-0.015745566,-0.147760555,0.351707267,-0.132077461,-0.204316014,-0.01248477,0.523997096,000000000+
A_55_P2005060,-0.039733558,0.04235296,0.003796835,0.245530752,0.093549961,-0.103340355,-0.06275502,0.208048772,0.102943985,1.129813136,000000000+
A_51_P168632,0.470985067,-0.280633366,-0.378644555,0.053927046,-0.2155429,-0.063829979,-0.029430212,0.033061476,-0.139798977,1.702627379,000000000+
A_30_P01025309,-0.194483433,0.174643616,0.036398229,-0.165130356,-0.161030067,-0.007087458,0.284329837,-0.132425445,-0.372206708,0.577990873,000000000+
A_55_P1979356,0.392110024,-0.150996417,-0.245989056,-0.266212218,-0.157760326,0.379377745,-0.137526647,0.023630218,0.16353357,0.546623805,000000000+
A_55_P1995195,-0.124378937,0.186283158,0.07461132,-0.024171123,0.367468144,0.179688725,0.048191684,-0.070249014,-0.067588109,0.63849202,000000000+
